item_id,item_price,category_1,category_2,category_3,product_type
22273,505,7,31,309,1654
96792,8448,9,3,312,7986
42770,819,9,37,162,2106
129035,15744,9,3,48,82
88714,3584,13,58,265,523
111784,1629,4,74,292,332
97256,547,15,0,214,3914
61889,23040,8,41,36,9098
91576,1198,4,74,292,332
65688,1907,4,74,292,7791
2328,4550,17,8,113,3404
87823,30873,9,3,159,4282
72264,53675,16,17,131,6464
84916,768,7,23,304,5404
86287,1728,0,6,50,3576
53787,947,12,57,212,907
128823,2645,9,44,16,7791
57621,2937,11,70,322,3109
69777,29184,9,3,159,8064
88461,2073,17,39,151,5601
26671,2547,4,38,62,9893
62938,2291,4,74,292,6835
115370,2995,12,57,18,929
48604,4352,17,26,233,6778
32468,2996,9,44,114,2065
128922,7942,10,43,223,1783
122739,3520,17,39,297,2576
119056,1196,11,51,290,3113
12309,185,13,58,265,1633
44060,2419,12,57,85,493
12891,3020,8,40,76,3634
79932,2611,17,39,297,1630
122973,3187,10,43,223,6958
75458,1146,14,61,132,4188
74792,1561,7,23,219,9247
5264,9302,8,40,84,5036
41386,2114,9,44,114,10412
97476,1081,14,61,132,10355
84002,8017,4,38,62,8323
101564,448,4,1,111,9362
65325,680,7,23,137,2496
68980,5504,10,43,223,4597
74189,4560,8,41,36,7741
6180,5984,11,70,156,6724
98171,2298,9,9,244,6117
110856,2547,4,38,62,10412
88643,153,13,67,141,7387
30666,9264,9,9,90,5814
120946,1523,10,43,223,4244
47583,21094,9,3,159,176
41215,448,14,62,317,4880
35186,1920,7,33,202,10457
36205,3176,9,9,244,10412
16692,953,12,57,44,1921
65954,4473,10,63,216,9931
130462,1440,13,18,198,6848
112458,1009,9,37,162,7791
15248,43520,8,40,84,6825
100307,7948,11,35,20,8445
26777,4874,11,35,20,5622
34389,2233,13,18,182,6120
33673,11641,8,48,206,9234
131456,27456,8,40,84,763
38165,4992,9,37,162,2959
41851,2547,14,61,159,1694
96471,4815,9,9,90,3001
56264,1452,7,24,100,4309
103243,5168,8,40,84,5036
87017,19136,10,63,216,12
13715,5056,14,62,323,3055
4238,8051,8,40,84,5036
131627,11260,11,51,242,3157
51048,33178,1,42,157,3432
1264,19161,1,42,157,4967
28804,953,10,63,295,3328
8442,3708,9,9,41,7791
111968,4390,14,61,132,9822
17274,43456,10,43,223,5887
43531,153824,1,42,211,422
12867,1486,4,74,292,4524
10626,8400,9,3,312,3197
85009,3144,4,38,62,7632
58357,569,12,30,331,1058
92936,2119,9,44,114,5420
100491,23283,9,9,244,3680
98724,2298,12,57,44,1713
129869,97920,1,36,28,4054
25210,640,13,67,168,733
61108,8256,1,64,263,6330
81029,86272,8,40,313,3642
101815,3187,9,9,41,7791
13019,1324,17,26,233,2874
32020,384,4,1,111,9362
101510,15960,17,8,123,3577
112948,2060,0,45,73,5427
47135,8291,8,40,76,3634
132321,1033,9,66,255,3777
110939,19840,8,41,36,82
71160,2016,1,12,301,1076
23930,1472,7,71,146,4275
26970,659,12,57,212,3366
3562,4026,13,58,75,9815
100656,7040,14,62,315,3408
90698,17843,8,40,84,4924
70274,7616,17,39,252,1137
84577,3200,14,29,199,5094
117454,5582,17,39,252,5749
61136,569,12,57,18,10320
70563,2298,9,44,114,5420
106823,50736,9,3,172,1119
35919,8985,17,55,58,3265
11221,1401,17,8,279,465
43829,1248,0,6,50,1272
16020,7552,4,1,111,3036
63020,1913,14,62,112,491
111483,5326,11,35,20,5622
51944,2803,17,39,252,2996
65179,5806,9,9,41,7241
80786,1478,14,61,132,6472
126750,1076,4,74,292,3399
47046,4892,8,40,84,763
118474,10595,9,9,90,5814
12510,243,12,57,212,10189
30388,22521,1,36,28,2417
17095,2856,9,9,244,5075
105004,2496,17,8,279,9025
106393,58144,1,42,211,422
73835,1152,14,29,199,7455
127052,12800,13,78,134,4279
104740,2677,9,44,114,2065
74035,28096,1,64,263,9172
93860,7928,9,3,27,4763
32366,875,11,35,20,5622
4547,1233,4,74,292,1945
54096,1024,10,43,264,4244
114648,8483,16,56,89,3053
7852,1913,4,1,111,2199
12492,1913,10,43,264,12
43500,7606,8,41,36,3714
62203,24896,1,64,263,9172
41731,18329,9,3,159,4282
90229,3686,9,44,114,6963
42295,3398,17,39,252,9927
34839,2121,9,9,41,8376
35670,79360,8,40,84,2571
52327,10432,12,57,44,7885
86292,3450,10,63,295,8579
11433,496,7,31,12,7233
10111,1139,14,61,159,2565
3912,10816,16,17,276,1833
432,8256,10,43,223,4936
24365,16048,9,9,244,9086
64011,448,0,45,117,1110
54448,5696,1,59,195,9172
124992,1440,14,29,199,7436
105700,16665,8,41,36,82
28025,2425,4,38,62,5609
130073,165504,8,40,313,3642
9651,2496,14,61,132,3151
45826,7505,1,36,203,5164
53943,1273,7,23,219,6651
114768,947,16,4,119,8558
103843,1523,13,67,168,7532
56949,2828,17,39,297,5034
66169,480,4,1,111,9362
102452,165504,8,40,313,3642
100220,13440,10,43,264,9959
6925,86272,8,40,313,3642
75727,870,11,35,220,10215
10394,186048,8,41,36,5613
122558,13075,14,62,315,1397
44346,3187,9,9,244,10412
14112,3187,4,38,62,2106
73748,32614,1,7,300,2844
100063,790,6,14,63,4438
79874,789,11,51,15,10092
73254,30016,16,68,326,3561
72310,2995,12,57,18,929
12051,275,7,24,100,7694
434,2252,14,62,112,491
129501,1376,16,68,40,60
103459,1075,4,74,292,6835
56354,441,4,1,111,9362
104321,1267,12,57,171,907
107019,6624,17,26,233,2874
48686,3776,14,62,333,7288
85298,54016,1,42,103,10333
29116,5408,13,58,102,2874
56123,5107,9,9,244,3442
75470,2121,9,9,41,8376
26791,13408,4,38,62,3928
14998,1152,7,23,304,972
7397,3708,9,9,244,10412
36739,953,9,37,162,4156
111553,786,9,37,162,10412
71081,827,16,4,119,3469
86413,1536,17,39,297,1032
1341,3974,4,38,62,1147
122867,5632,17,26,233,6778
44206,13001,8,40,84,5036
92092,2432,7,72,35,10567
88872,6400,13,58,254,7845
118013,1267,8,21,139,2106
86500,2547,14,61,159,1694
51482,1831,9,44,114,5420
96590,1370,4,74,292,4524
122646,1583,9,37,162,7791
126844,3833,13,67,32,2164
122670,13491,8,40,84,5036
57126,1632,13,67,32,3255
107669,24576,10,43,223,9959
22382,499,7,31,271,5772
9111,44505,1,42,157,6239
131141,2471,10,43,223,6102
83691,5178,10,43,223,7701
72733,1756,12,57,212,5062
120760,3264,11,51,15,9543
14459,1440,4,38,62,6751
49413,4026,10,43,223,7701
43602,2227,4,38,62,2106
32071,2547,9,44,16,7791
97639,1893,4,38,62,7632
82448,3873,17,39,252,6547
29035,2237,4,74,292,332
67495,936,12,57,171,1427
48271,2350,9,44,164,5420
12763,19152,9,3,312,1536
16292,4608,10,43,223,6531
31706,5715,17,39,297,1032
86099,2016,9,37,162,9789
51473,3708,9,9,41,7791
74980,1273,13,58,341,1764
70898,3283,14,29,257,3517
89394,5376,1,64,263,10497
40432,320,4,1,111,9362
50395,5836,9,3,312,4282
109491,633,13,67,170,1762
72540,18432,15,0,214,9085
115434,832,0,45,73,1457
2529,1140,9,44,114,5420
47766,691,17,39,297,2874
38537,19584,15,0,214,702
72931,960,7,23,149,1947
15095,640,12,57,171,9035
113200,9792,1,64,263,8189
73939,2803,4,74,292,7923
63527,3635,12,57,171,10453
8495,18126,1,36,203,5164
18249,1273,10,63,303,5251
77726,480,16,20,118,8560
77625,1404,11,51,242,8435
102002,2426,9,44,114,6898
49708,1784,8,40,84,4924
8243,2944,10,63,295,5545
95079,8812,11,35,20,5622
7799,57164,10,43,223,6077
63309,435,7,24,100,4309
4062,1856,17,8,279,1618
50792,864,9,37,162,2159
100777,3776,14,62,315,3408
47881,6261,17,26,225,9708
53980,54671,1,42,103,6239
87163,3258,14,61,159,986
132488,2361,8,40,84,6498
23634,571,11,51,290,3999
8602,304,11,51,290,7873
100692,3187,16,17,236,2293
21706,294,17,55,26,4220
25529,11043,9,3,238,3593
55986,97,9,37,162,6192
108851,1600,1,12,301,7455
19475,21094,9,3,159,4719
27977,31297,1,42,157,3432
89862,3776,17,8,113,507
109930,30592,1,42,157,1617
6746,2883,11,35,148,5622
98213,1568,7,24,100,9915
45061,1376,11,35,20,5622
27985,915,14,61,132,4188
38348,19486,9,9,244,9789
86283,953,7,24,100,6371
88678,2176,14,61,132,2875
79921,1781,4,74,292,1945
58255,672,4,38,62,6751
45282,1267,4,38,62,2106
69135,3456,10,63,295,521
108164,4608,0,45,138,4144
118922,316,15,47,89,93
33403,26624,1,64,263,2417
33377,761,4,38,62,2085
126524,10752,10,43,223,910
26077,685,14,61,132,4188
112606,8352,17,8,159,4160
45888,5056,9,44,114,8700
1172,6003,10,43,223,7089
86964,1486,4,74,292,4524
42589,7168,10,43,223,910
113458,23189,1,28,220,1270
26751,1781,4,74,292,1945
126387,3621,9,9,244,9943
113144,1629,4,74,292,332
80133,11520,17,8,279,1961
88290,2240,0,45,73,849
105168,8704,8,41,36,3569
46516,2353,17,39,297,8020
61157,1713,11,35,20,5622
24001,27456,8,40,84,763
29272,3833,10,63,295,8898
70208,8192,9,44,114,1529
9046,772,12,57,184,2369
23377,1792,0,45,73,6116
17880,591,17,26,328,2874
49484,11750,8,40,84,5036
4070,2227,14,61,159,1694
74353,947,12,57,44,8522
22597,2688,14,62,106,7288
79314,697,0,6,145,2390
44409,4841,9,9,244,3777
71710,620,10,43,264,3055
73127,704,14,62,323,10015
61269,4669,4,74,292,332
35271,2105,4,74,292,5374
131147,8090,1,28,314,5164
33339,2110,9,44,16,5163
106247,633,10,63,303,3328
64469,15872,16,17,276,1833
19433,7782,9,3,97,5231
17741,1209,12,57,44,8522
95468,2493,4,38,62,5609
73082,124934,9,3,27,6110
51110,569,7,34,152,6084
81298,8256,4,38,62,7284
82942,1512,4,74,292,2076
24119,1216,10,63,303,7089
126260,5113,12,57,44,4222
944,3770,11,35,220,10215
123164,2872,16,56,17,9227
62862,2918,7,31,271,4309
72109,96,17,39,151,124
27089,9158,4,74,292,2424
71407,1843,4,74,292,6835
33756,570,17,39,151,7071
21413,1376,7,23,149,1236
99330,2010,16,4,119,8699
84518,1913,4,74,292,9498
82195,23337,8,48,206,6825
10127,2465,9,44,164,3766
114162,1155,4,74,292,3399
121200,7424,10,43,264,9959
126660,1907,4,38,62,10412
128217,1536,14,29,199,4500
15167,1139,4,74,292,6835
74228,6976,14,62,201,2098
50985,29696,9,3,48,4350
108088,6912,7,72,35,10567
24018,1414,9,37,162,6847
116474,4352,8,40,76,3634
37686,12348,8,40,84,5036
53635,4681,4,74,292,3399
100909,2947,17,39,151,2874
15775,8896,1,12,301,7455
83642,778,11,51,15,5056
119417,1849,4,38,62,2085
89656,25024,7,24,100,8260
27862,3168,9,44,114,2679
56584,83,8,21,139,231
61539,441,10,63,303,5251
74701,15360,7,33,11,7312
123264,1952,17,39,252,2874
5689,1555,15,47,89,2874
28434,13164,8,40,84,5036
49252,4992,10,43,264,9959
110520,947,12,57,44,8023
14451,5056,12,57,85,2494
87382,981,16,4,119,4522
94603,1521,8,40,76,4924
42398,1792,7,72,35,10567
70304,480,6,14,197,5269
103153,153,14,61,186,6472
76957,1696,1,12,301,1076
10602,5776,17,26,328,3606
17711,8064,17,8,279,1961
94526,1474,17,8,113,2874
17781,8064,0,6,277,9998
64499,206,9,37,162,6192
45294,57,15,47,261,9900
83464,5107,4,38,62,6939
64568,4470,16,15,53,5636
6527,2547,4,74,292,5374
52874,2528,17,8,9,9929
131335,204,11,51,290,7715
116007,7808,10,63,220,10083
108097,2547,12,57,184,1713
76498,2764,17,39,297,2874
1951,1779,14,61,132,8600
129496,953,13,5,22,1861
73103,230,12,57,212,2503
29504,576,7,33,95,3729
8212,2236,4,38,62,7687
31961,1370,4,74,292,4524
3587,10825,8,40,84,5036
80964,3456,7,72,245,1346
38789,34176,8,41,36,5345
124153,3904,17,8,279,209
98137,17280,15,0,214,702
73534,20736,15,0,214,702
27909,3827,9,9,244,10412
115474,8711,9,3,48,5368
33266,2204,17,39,297,1630
61671,1017,14,62,323,10355
108864,940,1,12,301,5735
76820,4256,9,9,90,5814
49035,1913,4,38,62,2085
95361,10112,1,12,301,7455
74907,441,12,57,184,2967
121018,7782,11,51,242,6295
59034,641,11,51,329,3113
17996,1261,11,76,147,2111
128248,5345,9,9,90,2001
102311,5472,1,28,336,1845
45149,2010,14,61,132,5972
97938,13120,8,40,84,4924
113673,425,4,1,111,4064
87942,889,14,61,186,4631
71987,3648,1,12,301,5735
75916,256,7,24,100,6219
70160,48000,10,43,187,6077
104149,18309,17,69,154,3180
80630,282,17,8,113,609
27506,2048,15,47,261,8689
80352,947,12,57,184,8522
20060,3187,9,44,114,10412
114832,435,13,18,291,2627
17346,7724,8,41,36,5529
60151,12288,8,41,36,2000
123707,1913,9,37,162,2159
114293,6656,15,47,261,8689
48820,1504,12,57,44,7885
62199,2121,9,9,41,2379
104429,2553,6,14,197,602
84794,1155,4,74,292,3399
114847,3513,10,63,295,4452
17165,29920,9,3,238,8765
97905,14291,1,28,283,1270
112391,147,11,70,322,2874
69358,190,11,51,290,9814
95796,3833,10,63,295,4452
26045,1920,12,57,18,7422
29275,819,12,57,44,8522
114732,608,13,18,291,9374
91323,19916,9,3,159,3197
107440,82112,9,3,27,6808
132071,1254,12,57,54,8577
94823,256,13,18,291,8535
25273,2645,9,9,244,10412
61645,857,13,67,168,4545
4258,3168,17,8,113,507
116462,1849,7,33,202,8506
16383,76160,4,38,204,10111
109118,2336,12,57,85,7238
63274,2136,11,70,190,7608
49672,15360,11,35,20,3434
100769,896,0,45,138,1037
102579,5440,9,44,114,8700
94138,10536,1,36,203,5164
133,1260,12,57,85,1427
111721,593,17,8,113,4716
59508,4439,11,51,15,7881
102131,3864,17,26,233,2874
91824,13798,1,42,157,6598
51540,163,11,51,290,3113
13966,1065,13,67,141,5739
37449,6384,17,8,279,1252
48868,8064,17,8,9,3200
48805,13440,9,3,312,5161
17756,912,4,38,62,8579
16339,40233,1,28,220,1270
4195,669,11,51,15,10092
121705,8649,8,40,84,5036
6795,2304,17,8,123,4484
10537,13108,1,42,103,5164
83294,3040,17,39,252,2874
12766,3840,9,66,255,5048
45659,3161,8,41,36,7042
85483,2745,13,67,170,734
53955,2688,14,29,199,4485
82460,1258,15,0,214,3800
46208,1728,12,57,184,3151
37510,1802,4,74,292,3399
132862,591,17,8,43,2874
62887,5113,4,38,62,8621
16689,6854,17,39,297,1032
54223,27340,9,3,159,8064
63572,3187,9,9,244,3442
126189,960,9,37,142,4371
49207,3968,17,55,58,8088
35543,9472,1,36,203,9344
70678,2292,9,44,114,5420
45591,5068,9,66,193,8579
10374,3030,9,44,16,6162
103238,15296,6,73,239,8626
29361,1075,4,74,292,6835
71642,3827,9,44,114,10412
77142,1600,14,29,199,3125
21786,8832,1,36,203,10083
6066,2227,4,74,292,5061
95574,2944,10,43,187,3661
22955,42688,1,7,308,10478
96925,26688,1,42,220,1617
100938,10336,8,40,84,5036
76278,4410,7,23,219,6661
104659,2703,9,66,255,9774
106643,8392,9,44,16,7791
123292,279302,1,7,308,6005
16695,1407,17,39,151,251
85058,5056,4,38,62,636
130268,12608,1,42,115,10333
74858,48576,1,42,157,10478
76940,1414,9,37,162,6847
51151,2368,10,63,295,4452
8916,4217,13,52,34,3383
58730,377,16,4,119,703
6615,2412,13,78,134,10112
35610,685,14,61,132,5972
65565,2426,9,44,114,6898
70511,9248,9,9,244,5048
77307,37760,8,40,313,1943
69456,3046,9,37,162,9885
64028,62657,1,42,157,5411
128686,9520,9,9,244,5048
32657,78261,9,3,27,9079
23742,4752,17,26,225,365
124590,2158,11,35,20,6815
14194,4262,9,9,244,9943
88644,33178,1,28,314,5164
32653,960,12,57,212,7885
113370,569,17,8,279,9025
9399,896,0,6,145,3821
128826,967,17,39,252,4741
13543,20908,1,28,220,1270
13968,1907,4,38,62,8121
50137,7424,14,62,315,6641
36804,22291,1,28,336,2417
72267,8640,9,44,114,8247
65195,18176,4,74,292,1405
99390,3193,4,38,62,7687
114518,2114,9,44,114,10412
131321,1221,17,39,151,4195
69232,4043,4,74,292,3399
59357,1520,11,70,190,6948
69969,1294,11,51,242,10280
76604,5440,8,41,36,5529
108451,4409,7,31,271,9181
56815,9193,9,44,114,8700
25581,10880,8,40,84,5036
34281,5929,8,41,36,3569
46644,161,15,47,89,2874
2086,1145,10,63,295,8898
70048,5005,17,26,233,2874
60249,9408,1,36,203,5164
94743,748,15,0,214,3117
105932,29184,1,36,28,1617
81854,262,11,51,329,3999
89431,6836,1,28,314,5164
54693,4019,4,38,62,2106
105307,2880,10,63,220,6958
22901,1657,4,38,62,5055
50720,4841,9,9,244,3777
21417,10758,9,3,48,1672
26287,249,14,61,132,1349
45407,2240,10,43,223,8579
64762,637,9,37,162,7791
91984,6428,9,44,114,8890
17704,1428,4,74,292,6410
95902,1240,4,74,292,5748
24829,14656,14,62,315,4872
1977,19584,8,40,84,5036
30136,6549,9,9,90,5019
42260,11107,8,21,268,8310
52555,9345,1,28,314,5164
18000,19456,6,49,60,8028
113729,1208,11,51,242,6295
89549,640,4,1,111,9362
96041,2496,4,38,62,636
98984,1528,11,35,20,5622
120890,32000,8,40,313,3642
116972,1600,7,46,4,4309
104324,2693,9,44,16,5163
9115,8090,10,43,223,7551
595,2169,8,40,84,6498
34003,2880,0,45,138,3720
33649,1009,9,37,162,7791
110591,3360,7,71,228,8506
96903,3136,4,1,111,222
29244,22464,17,8,123,3278
30696,672,17,39,252,977
29450,3456,9,37,162,2959
42178,4784,9,44,16,2065
7422,9536,1,7,300,9172
47118,2708,17,8,9,8481
290,11206,8,40,84,5036
31365,8512,8,40,84,9234
50359,35468,8,40,84,5036
128289,2165,17,8,279,9270
82599,3168,17,39,297,1731
122402,2240,7,46,285,6786
65353,42867,11,35,20,4153
45114,1856,1,12,301,1076
45730,448,4,1,111,9362
46066,27968,1,28,336,10191
47074,2041,4,1,111,7375
113883,3893,17,55,58,3265
122142,2688,1,12,301,7455
94385,3648,1,12,301,7455
98832,608,1,12,301,7455
109084,2553,13,58,265,3126
5659,1267,9,66,193,7633
3696,2709,4,38,62,7632
72417,1267,8,21,104,2944
53731,15360,13,5,22,9544
79118,12236,8,40,84,3634
60484,7235,1,28,336,1845
21843,2298,11,35,148,2654
110252,3889,11,35,20,5622
124823,837,11,35,240,9168
76040,2099,4,38,62,9893
97707,1031,17,39,151,2920
46335,2105,14,61,159,4426
81635,2547,4,74,292,3400
67630,5056,16,4,98,2577
108174,12947,8,40,84,5036
62705,3833,4,38,62,7687
12745,5760,1,12,301,7455
44105,3635,9,37,162,1435
34900,1699,9,37,162,5655
106315,1145,12,57,171,2874
60536,832,13,18,237,9879
78895,6760,17,39,252,9713
116871,1600,10,63,295,6958
55794,3488,7,31,12,2476
44956,4950,11,35,20,5622
121220,159264,1,42,211,422
93093,576,12,57,44,3151
124054,6336,1,64,263,10097
12115,1216,12,57,171,493
129994,8046,11,35,20,5622
6833,3827,4,74,292,5061
48862,96,7,33,95,3729
104915,1716,9,37,162,252
13312,1523,8,41,36,1485
97608,1593,13,67,32,10075
42899,1465,17,8,113,2874
19562,2488,15,0,214,3303
66280,48307,9,3,27,234
79738,127936,1,7,308,6543
70706,2280,17,55,58,3265
117758,39936,9,3,159,1119
38602,4049,17,8,279,2781
15113,19148,9,3,312,5161
15060,1568,12,57,184,8015
94230,146,14,62,201,10472
119268,16576,1,36,203,4646
52057,4416,6,14,101,10123
30029,614,15,47,261,8689
64534,5376,12,57,18,7422
52663,12736,4,74,292,7888
96404,16793,8,41,36,3634
103115,8985,17,55,58,3265
34643,772,11,70,322,10381
72333,2545,11,51,15,4211
102543,1081,14,61,132,5251
118963,4560,17,39,297,630
33691,6329,1,12,301,4105
11461,4595,4,38,62,8121
121911,2567,11,35,148,5622
122868,615,11,35,148,5622
92580,334,11,51,15,3550
1591,864,7,33,202,8506
41070,1849,4,1,111,7375
13749,14960,8,40,84,5036
80947,1203,4,74,292,1945
112899,2709,4,38,62,7632
104315,12892,8,40,84,5036
55112,1152,14,61,132,8392
3412,9520,8,40,84,5036
126060,2522,4,74,292,4524
52728,2233,13,67,170,2189
97612,4732,8,41,36,891
119825,23878,9,3,48,1227
73439,239,11,51,15,10092
77862,3708,9,44,16,7791
112546,36480,1,7,300,7455
112703,6836,1,28,314,2844
60343,1273,13,78,72,5568
38752,44288,1,42,157,6122
24045,5205,9,44,16,7791
108256,2553,1,28,336,2457
85125,912,4,1,111,4064
67133,4416,17,8,279,5276
123023,56000,1,28,314,7957
116617,2645,9,44,16,7791
18369,113574,9,3,172,6857
62087,8140,1,28,314,5164
46210,51728,1,42,157,10099
30386,2246,4,38,62,5609
103995,5376,9,66,193,5655
73923,2547,9,9,244,785
1803,1267,14,61,132,8600
91056,3665,8,41,36,1195
85036,569,7,24,100,6371
122758,26016,9,3,312,5161
102916,2613,17,55,58,1606
44500,3187,9,44,16,7791
27583,38976,1,42,157,6827
30952,10112,1,28,314,2874
53285,7776,17,8,279,1961
90442,10707,17,39,252,4869
104116,4416,17,8,113,10025
72378,5639,17,26,233,2874
31493,73113,9,3,27,1119
115852,2600,4,74,292,2076
5985,47219,8,40,84,9234
88656,402,12,57,171,2369
98326,902,9,37,142,4371
73016,5184,12,57,18,7422
102820,569,14,61,132,10355
84398,2116,17,8,159,9454
32410,1408,16,4,119,2814
53788,14080,8,41,36,7719
21629,11481,4,38,62,3842
71342,7616,9,9,244,2106
107081,115,15,47,89,4522
67871,2128,17,39,151,4520
79692,105472,4,74,292,9174
50275,4864,12,57,18,7422
12871,18636,17,8,9,7257
4955,3187,10,43,223,4244
114029,5753,10,43,223,5251
62279,140,9,37,162,4673
24617,3059,8,40,84,6498
122227,9073,9,9,90,652
7732,10496,8,41,36,9121
62654,4844,10,43,264,5666
101610,2483,12,57,259,8522
83568,1831,4,38,62,3683
34307,6912,9,37,162,2959
83105,3513,12,57,85,6822
57416,2496,17,8,279,10025
103376,2880,0,6,50,7861
21030,1523,4,38,62,7554
90097,2874,4,38,62,4253
27522,1831,4,38,62,3683
43379,1913,7,46,229,4473
79784,2312,4,38,62,7632
7002,2001,9,44,16,5163
48108,34368,1,7,300,9172
75092,2292,4,38,62,3683
66400,4371,1,42,157,4229
9944,1504,10,43,264,2604
125292,5068,9,66,255,1923
131408,1273,7,23,219,3744
4751,3444,0,6,50,6023
98901,8985,8,41,36,251
55902,46016,1,42,157,3310
115194,2880,17,39,297,2728
2659,103360,8,41,36,5731
115925,10716,9,44,114,8324
10980,272,11,70,322,6764
21179,1681,11,35,240,4436
46923,1785,16,4,119,4421
6865,1907,4,38,62,2106
68207,2099,1,12,301,2839
106007,6912,17,39,297,4208
83232,9302,8,40,84,5036
91085,616,17,39,151,3253
121652,6912,8,41,36,10524
5036,1408,14,29,257,1354
107889,2586,4,74,292,1382
77327,1843,15,0,214,8217
9348,1900,4,38,62,5609
97449,12960,17,26,225,6113
96483,2035,1,12,301,2839
6523,7507,13,78,134,4929
26157,11097,8,40,84,5036
103058,864,17,39,297,4756
18386,14720,10,63,220,9959
29507,1920,17,8,279,5922
132357,2304,9,44,114,2829
120243,3253,4,74,292,2487
8849,3187,9,9,41,7791
41296,5696,10,63,220,4702
101919,2649,7,71,121,5858
75658,2803,9,44,114,2106
30410,3059,4,38,62,7554
34075,217,13,58,265,1633
45422,2556,11,51,15,9241
80532,12160,17,39,252,1886
102009,2432,0,6,50,1239
76007,12697,4,38,62,8323
26944,48576,1,42,157,8052
127655,1518,11,35,240,8445
73551,4550,0,45,73,6082
89548,2355,4,38,62,5609
107121,25568,9,3,159,10160
78323,3590,11,70,156,6724
128706,819,7,31,309,1654
77285,878,17,55,70,4558
76731,15206,9,3,312,5161
9551,8478,17,8,159,9041
108021,212,12,57,171,5414
18562,3936,13,67,168,6186
85929,416,7,24,100,2356
3143,3797,4,74,292,2487
106405,3456,12,57,18,7422
85593,5056,4,38,62,636
87400,6976,4,38,62,3842
70303,704,10,63,303,9959
75650,3577,10,63,216,3062
93844,865,7,23,137,2496
29574,733,8,21,139,231
74895,1574,4,38,62,6751
30318,27929,1,42,157,5208
129116,20992,1,28,314,9344
68974,4217,10,63,216,3062
21758,3974,17,8,110,7605
23796,887,11,51,181,2069
44818,2012,8,40,76,1887
95108,22080,1,28,336,9015
82346,3313,13,18,182,7266
62663,27264,1,28,336,9015
98931,18179,1,42,115,6239
112595,7040,7,46,229,1595
118368,2419,14,61,159,1694
60706,1964,4,38,62,5609
94088,35200,1,7,300,9015
69446,1888,10,63,216,9959
45903,76,7,33,11,8351
64306,992,4,1,111,9362
104120,1155,4,38,62,7376
93188,3443,9,44,16,6162
101735,2396,17,55,58,3265
24363,13440,6,49,209,4563
32584,44736,1,42,157,6757
118033,16058,9,3,222,8765
81324,1838,12,57,184,493
25900,13422,1,28,314,5164
63164,2233,10,63,216,7701
81254,23990,11,51,220,3671
74084,40800,1,42,157,1783
74815,2208,4,74,292,1296
28622,2304,13,58,173,488
111614,371,12,57,171,10466
10503,12160,13,52,34,5816
34708,6827,9,9,41,7241
81595,6393,10,43,223,2874
132512,11712,10,43,223,7089
54241,1651,14,29,199,8268
22998,5472,17,39,297,1032
116741,174,14,62,106,10209
22307,35872,17,39,252,2874
57400,885,11,51,15,9325
53950,1657,13,58,75,6186
29212,2753,4,74,292,1431
14557,10758,9,3,48,1672
129629,3168,15,0,214,9881
82206,20032,10,63,220,9959
90219,2176,9,44,114,1392
6580,11097,8,40,84,5036
130922,3686,17,8,113,609
100681,647,11,51,15,10092
125479,114698,1,42,157,10331
90880,3827,10,43,264,8898
33213,1312,12,57,171,493
120845,1048,12,57,85,1758
103137,5696,1,28,336,6239
16042,153,14,62,201,6084
27536,1484,12,57,85,7238
61212,4669,9,44,164,6963
100027,19200,1,12,301,7455
91879,1552,17,26,328,9533
93531,21324,9,3,27,3812
112659,1920,7,72,245,5885
51632,2816,1,12,301,1076
124211,837,12,57,171,1758
71283,3776,9,44,114,9776
68663,6799,9,9,41,7791
3877,12720,9,3,159,8350
23319,2227,1,12,301,2839
24314,4727,9,9,41,7791
2373,505,9,37,162,272
100105,851,13,58,75,6633
103240,928,13,18,5,3340
46652,2227,14,61,159,1694
99150,720,17,55,26,2071
60873,34112,10,63,220,9959
105771,501,17,8,113,9393
36836,1593,17,8,113,9362
105091,4243,11,51,242,2874
22347,10112,9,44,164,7023
47770,12390,15,47,261,7525
50875,13312,16,56,158,1417
44842,665,11,51,242,6295
59566,5056,4,38,62,636
121972,12774,17,8,279,7188
2962,3129,17,69,59,2781
131801,13491,9,9,244,3978
3258,2099,9,44,16,6162
32434,1568,12,57,184,8015
99720,5568,4,38,62,2106
93415,14252,8,40,84,5036
104879,21262,1,28,314,2844
89303,3456,15,0,214,6594
104479,9461,9,9,90,8410
39005,41600,11,76,147,7455
99108,1401,13,18,237,4070
56702,1344,11,35,20,5622
8656,7296,4,38,62,3683
18451,33920,1,7,308,1342
64785,153,14,61,186,6472
118341,2432,7,72,35,8677
5444,2240,13,78,108,9189
94134,2547,4,74,292,7923
60793,4670,9,66,193,8609
94642,74,17,39,297,124
123063,633,14,61,132,2398
101431,3072,0,45,73,5355
35031,1792,8,21,104,427
117827,1587,4,74,292,1945
78080,4089,12,57,44,7885
31652,2112,1,12,301,7455
11777,5056,4,38,62,636
22190,3096,9,66,193,8609
106536,652,11,51,15,4534
43557,691,15,0,183,2260
82085,2880,17,39,252,10383
45529,377,13,18,291,9879
31533,3398,17,8,113,9225
35756,1459,12,10,96,907
118002,66880,17,26,328,7194
79981,9734,16,56,42,8034
111682,1395,14,29,199,6983
33289,13654,8,40,84,5036
88726,6912,11,51,220,4702
71955,1017,4,74,292,9498
67487,14400,1,7,300,9344
13999,3449,8,40,84,6498
6554,17280,10,63,220,9959
